Wavelength,Flux,BestFit,SkyFlux
3936.407,11.752,21.019,3.395
3937.314,10.247,21.887,3.368
3938.220,13.880,23.220,3.716
3939.127,15.709,24.526,4.757
3940.034,18.661,26.266,5.883
3940.942,21.759,27.959,6.698
3941.849,22.148,28.964,6.481
3942.757,23.362,29.267,5.923
3943.665,24.340,28.939,6.178
3944.573,19.295,28.280,7.026
3945.481,18.862,27.040,7.162
3946.390,18.116,27.657,6.748
3947.299,23.077,30.773,6.563
3948.208,30.730,33.062,6.493
3949.117,29.517,33.139,6.109
3950.026,27.762,32.864,5.717
3950.936,30.574,34.144,5.750
3951.846,34.457,36.037,6.147
3952.756,36.706,36.833,6.377
3953.666,31.618,36.115,6.005
3954.577,31.708,34.921,5.803
3955.487,34.118,35.868,5.853
3956.398,35.195,36.920,5.765
3957.309,33.229,36.192,5.516
3958.221,27.393,34.186,5.357
3959.132,28.120,33.312,5.335
3960.044,29.854,34.271,5.418
3960.956,29.736,34.509,5.474
3961.868,29.070,32.115,5.387
3962.780,20.113,28.376,5.153
3963.693,15.951,25.945,4.861
3964.606,16.858,26.147,4.298
3965.519,19.562,26.890,3.613
3966.432,19.345,26.680,3.107
3967.345,14.843,25.317,2.994
3968.259,13.327,23.411,3.013
3969.173,11.417,21.737,2.983
3970.087,10.691,20.853,2.867
3971.001,12.829,21.000,2.738
3971.915,13.757,22.163,2.954
3972.830,13.452,23.812,3.553
3973.745,15.367,25.503,4.296
3974.660,18.430,27.125,4.874
3975.575,20.494,28.889,5.159
3976.491,27.294,30.947,5.283
3977.407,30.063,32.503,5.464
3978.323,31.854,33.812,5.749
3979.239,34.779,35.172,5.947
3980.155,35.893,36.587,5.858
3981.072,39.741,38.126,5.714
3981.988,46.714,40.256,5.668
3982.905,42.666,40.013,6.058
3983.823,40.319,39.008,6.601
3984.740,40.525,38.387,6.920
3985.658,42.048,38.371,6.526
3986.576,41.937,38.953,5.828
3987.494,43.433,39.419,5.630
3988.412,41.572,39.622,6.026
3989.330,40.612,41.373,6.647
3990.249,44.003,42.711,6.951
3991.168,47.317,41.864,6.498
3992.087,45.945,40.796,5.997
3993.006,41.446,41.554,6.286
3993.926,46.512,42.863,6.765
3994.846,46.229,43.326,6.718
3995.766,44.798,42.479,6.569
3996.686,41.171,41.244,6.263
3997.606,43.394,40.795,5.868
3998.527,41.509,39.362,5.943
3999.447,38.528,38.493,6.557
4000.369,40.503,39.834,6.981
4001.290,44.408,42.310,6.861
4002.211,46.065,43.692,6.156
4003.133,44.568,43.562,5.633
4004.055,45.555,45.149,5.899
4004.977,47.588,44.954,6.220
4005.899,45.702,41.811,6.058
4006.822,41.146,37.674,5.541
4007.744,36.975,36.028,5.905
4008.667,39.173,38.833,7.197
4009.590,42.926,42.010,7.925
4010.514,44.008,43.742,7.618
4011.437,47.324,44.183,7.301
4012.361,52.116,44.184,7.392
4013.285,50.261,44.590,7.782
4014.209,47.465,45.367,8.051
4015.134,46.084,44.775,7.563
4016.058,47.882,44.955,7.322
4016.983,47.914,45.991,7.399
4017.908,46.201,45.473,7.499
4018.833,42.981,43.370,7.697
4019.759,43.348,43.391,8.224
4020.685,46.425,44.933,8.508
4021.610,47.397,46.349,8.308
4022.537,48.537,45.566,8.023
4023.463,49.125,44.765,8.249
4024.389,50.396,45.322,8.514
4025.316,45.887,44.738,8.287
4026.243,47.472,43.701,7.794
4027.170,49.746,43.524,7.378
4028.098,47.228,44.359,7.175
4029.025,50.948,46.004,7.085
4029.953,54.493,47.240,6.985
4030.881,52.993,45.788,6.686
4031.809,48.087,41.329,6.388
4032.738,37.483,37.151,6.076
4033.667,36.989,35.252,6.063
4034.596,39.263,34.974,6.226
4035.525,35.605,35.211,6.067
4036.454,38.625,36.516,6.085
4037.383,43.006,40.456,6.731
4038.313,44.742,44.895,7.091
4039.243,50.849,48.175,7.020
4040.173,53.797,49.365,7.000
4041.104,51.018,48.137,7.165
4042.034,50.177,45.400,7.687
4042.965,49.187,44.315,8.362
4043.896,46.332,45.616,8.856
4044.827,48.820,44.430,9.388
4045.759,42.346,39.275,11.683
4046.691,31.677,32.864,16.664
4047.622,28.486,29.639,20.222
4048.555,28.872,32.067,18.360
4049.487,38.185,37.674,13.348
4050.419,45.264,42.403,9.870
4051.352,47.686,45.519,8.766
4052.285,50.846,47.216,8.088
4053.218,49.929,46.747,7.363
4054.152,50.504,45.930,7.292
4055.085,46.956,44.795,7.717
4056.019,45.327,43.511,7.973
4056.953,46.520,42.697,7.069
4057.887,46.574,42.398,6.081
4058.822,43.702,41.543,6.362
4059.757,42.194,39.800,7.171
4060.692,41.278,40.001,7.611
4061.627,44.773,42.931,7.438
4062.562,49.172,44.534,7.188
4063.498,45.304,41.686,7.578
4064.433,39.144,36.544,8.448
4065.369,29.768,32.048,8.923
4066.305,33.728,34.232,8.938
4067.242,39.782,37.892,8.633
4068.178,43.321,39.584,8.449
4069.115,44.654,40.443,8.553
4070.052,46.874,43.029,8.624
4070.990,49.498,45.540,8.526
4071.927,49.004,43.887,7.975
4072.865,42.831,38.222,7.222
4073.803,36.864,35.082,6.773
4074.741,41.743,38.422,6.928
4075.679,50.139,43.189,7.723
4076.618,48.895,44.039,8.437
4077.557,48.860,41.584,9.122
4078.496,41.681,38.947,9.513
4079.435,40.714,37.805,9.212
4080.374,42.924,39.012,8.778
4081.314,46.965,42.974,8.943
4082.254,51.466,46.838,8.779
4083.194,54.681,48.865,8.368
4084.134,55.454,48.576,7.687
4085.075,51.716,46.595,7.359
4086.015,45.979,44.524,7.581
4086.956,44.985,44.273,8.025
4087.898,50.826,46.107,8.183
4088.839,56.347,50.150,7.824
4089.781,56.565,53.189,7.594
4090.722,58.114,53.902,7.786
4091.664,55.115,53.103,7.852
4092.607,53.956,51.968,7.438
4093.549,54.825,50.561,6.959
4094.492,53.225,49.688,7.036
4095.435,54.108,50.684,7.314
4096.378,55.432,50.044,6.784
4097.321,49.264,46.046,6.280
4098.265,49.084,43.589,6.403
4099.208,45.344,43.662,6.361
4100.152,47.170,44.475,6.115
4101.097,49.393,44.769,5.903
4102.041,45.062,42.909,5.623
4102.986,36.947,39.626,5.295
4103.931,37.883,39.110,5.148
4104.876,42.569,41.758,5.380
4105.821,43.659,43.802,5.692
4106.766,49.386,45.686,5.894
4107.712,46.788,47.345,6.193
4108.658,51.930,48.012,6.686
4109.604,50.572,47.769,6.888
4110.551,49.169,47.248,6.415
4111.497,47.355,46.564,5.963
4112.444,47.189,46.000,6.213
4113.391,46.725,45.516,6.629
4114.338,48.953,45.705,6.699
4115.286,53.326,47.505,6.858
4116.233,53.742,48.343,7.131
4117.181,51.238,48.356,6.973
4118.130,53.379,48.928,6.328
4119.078,52.867,48.533,5.875
4120.026,48.250,46.170,5.954
4120.975,45.454,44.533,6.228
4121.924,46.728,44.828,6.213
4122.873,49.106,46.549,6.256
4123.823,49.961,46.438,7.014
4124.772,50.798,45.764,7.674
4125.722,49.899,46.986,7.534
4126.672,50.263,48.680,6.890
4127.623,53.338,48.193,6.733
4128.573,50.712,46.740,7.181
4129.524,45.757,45.423,7.216
4130.475,49.675,44.948,6.787
4131.426,51.320,44.923,6.547
4132.378,46.033,43.657,6.793
4133.329,42.773,40.710,6.966
4134.281,40.069,38.006,7.098
4135.233,38.383,37.514,7.224
4136.185,41.930,39.871,6.991
4137.138,47.804,43.845,6.949
4138.091,50.602,46.644,7.191
4139.044,51.330,46.853,7.440
4139.997,52.290,47.544,7.616
4140.950,52.642,48.139,7.674
4141.904,55.315,48.335,7.113
4142.858,49.893,47.162,6.085
4143.812,44.665,42.277,5.589
4144.766,37.191,36.348,5.978
4145.720,34.182,34.107,6.375
4146.675,39.284,36.927,6.189
4147.630,45.683,41.838,6.014
4148.585,48.598,45.045,6.308
4149.540,50.357,45.578,6.544
4150.496,51.482,44.811,6.337
4151.452,48.341,44.280,6.240
4152.408,47.667,44.305,6.299
4153.364,51.254,44.540,6.446
4154.321,49.773,44.238,6.792
4155.277,45.624,42.942,6.988
4156.234,43.621,42.253,7.233
4157.191,46.292,41.862,7.334
4158.149,49.647,42.407,7.131
4159.106,49.534,43.471,6.884
4160.064,48.753,44.706,6.934
4161.022,50.026,46.666,7.207
4161.980,51.045,47.389,7.407
4162.939,52.258,47.596,7.697
4163.897,53.931,49.216,8.269
4164.856,55.176,50.591,8.680
4165.815,53.637,49.638,8.859
4166.775,51.601,47.813,8.887
4167.734,49.948,46.289,8.541
4168.694,47.570,44.461,7.922
4169.654,46.977,43.595,7.942
4170.614,48.272,44.633,8.379
4171.574,50.423,46.592,8.162
4172.535,49.952,46.455,7.820
4173.496,45.113,42.675,7.860
4174.457,41.595,39.438,7.536
4175.418,40.566,39.348,6.999
4176.380,41.986,41.006,7.092
4177.342,45.144,41.987,6.997
4178.304,43.323,42.202,6.849
4179.266,47.324,42.665,7.266
4180.228,47.322,43.612,7.410
4181.191,49.234,45.269,7.215
4182.154,51.293,45.682,7.019
4183.117,48.473,43.819,6.566
4184.080,44.875,42.451,6.086
4185.044,44.885,42.947,6.280
4186.007,47.278,45.162,6.585
4186.971,49.176,46.202,6.388
4187.936,44.680,44.452,6.038
4188.900,42.460,40.818,5.885
4189.865,35.722,38.752,6.378
4190.830,41.542,42.446,6.869
4191.795,46.764,45.481,6.716
4192.760,45.392,44.949,6.476
4193.725,46.455,44.395,6.477
4194.691,53.244,46.877,6.309
4195.657,55.125,48.555,5.729
4196.623,49.158,45.992,5.405
4197.590,47.911,42.784,5.448
4198.556,47.105,41.233,5.333
4199.523,43.146,39.527,5.227
4200.490,41.133,37.332,5.342
4201.458,38.250,38.676,5.745
4202.425,39.746,39.050,5.921
4203.393,40.553,38.136,5.720
4204.361,39.877,38.742,5.761
4205.329,40.884,41.592,6.215
4206.298,43.948,45.036,6.640
4207.266,48.857,47.161,6.868
4208.235,52.110,48.215,7.005
4209.204,50.306,49.450,7.133
4210.174,51.160,49.982,6.771
4211.143,49.241,48.531,6.327
4212.113,49.161,46.355,6.359
4213.083,49.838,47.250,6.384
4214.053,51.731,48.826,6.216
4215.023,54.715,49.751,6.060
4215.994,52.316,47.172,6.163
4216.965,46.468,42.808,6.349
4217.936,44.188,41.132,6.325
4218.907,45.867,43.723,6.105
4219.879,48.469,46.663,5.819
4220.851,50.712,48.590,5.802
4221.823,50.091,49.371,6.169
4222.795,49.464,49.195,6.268
4223.767,48.177,47.743,6.068
4224.740,48.476,44.276,5.849
4225.713,39.956,40.078,5.380
4226.686,35.826,35.302,4.870
4227.659,26.646,29.522,4.608
4228.633,21.926,26.021,4.654
4229.607,24.557,28.417,5.058
4230.581,33.910,35.123,5.693
4231.555,44.269,41.330,6.190
4232.530,47.416,45.484,6.342
4233.504,49.201,47.045,6.164
4234.479,48.591,45.861,5.987
4235.454,46.911,43.467,5.790
4236.430,43.464,42.794,5.668
4237.405,44.783,41.639,5.600
4238.381,41.952,40.915,5.484
4239.357,43.760,42.116,5.590
4240.333,44.893,43.655,5.689
4241.310,44.699,44.147,5.772
4242.287,46.021,45.886,5.900
4243.263,48.103,48.150,5.913
4244.241,48.965,48.412,5.833
4245.218,49.042,48.629,6.023
4246.196,50.906,50.372,6.809
4247.173,54.307,51.993,7.773
4248.152,51.132,49.798,8.068
4249.130,45.486,46.019,7.417
4250.108,44.888,43.389,6.265
4251.087,42.276,40.444,5.777
4252.066,38.094,37.845,6.259
4253.045,38.731,38.208,6.842
4254.025,44.602,41.654,7.189
4255.004,45.724,42.667,6.961
4255.984,40.450,39.414,6.342
4256.964,38.568,37.694,6.031
4257.945,44.373,41.710,6.469
4258.925,51.316,48.058,6.750
4259.906,47.157,47.444,6.203
4260.887,42.701,43.478,5.728
4261.868,36.828,38.386,6.069
4262.849,34.492,36.812,6.452
4263.831,42.539,40.408,6.253
4264.813,50.242,46.740,6.204
4265.795,53.015,51.451,6.299
4266.778,52.044,52.898,6.290
4267.760,51.367,52.281,6.540
4268.743,50.588,50.086,6.808
4269.726,47.759,47.522,6.464
4270.709,46.588,45.531,5.796
4271.693,45.271,42.595,5.399
4272.676,37.595,36.192,5.199
4273.660,32.115,31.962,5.349
4274.644,33.552,32.694,5.586
4275.629,35.228,34.797,5.763
4276.613,35.086,35.033,6.214
4277.598,38.758,37.428,6.359
4278.583,46.675,43.313,6.236
4279.569,53.030,48.823,6.344
4280.554,51.254,49.803,6.265
4281.540,46.466,46.736,5.911
4282.526,44.911,43.569,5.928
4283.512,42.840,43.205,6.347
4284.499,44.135,43.601,6.439
4285.485,47.436,45.530,5.975
4286.472,47.320,45.737,5.653
4287.459,43.551,43.831,5.795
4288.447,42.619,42.560,5.803
4289.434,41.269,43.163,5.618
4290.422,41.855,41.305,5.383
4291.410,35.822,37.013,5.245
4292.398,34.248,35.335,5.497
4293.387,39.498,38.732,6.000
4294.375,43.720,43.829,6.389
4295.364,44.742,44.001,6.312
4296.353,43.135,42.192,5.907
4297.343,42.939,42.288,5.859
4298.332,43.498,42.461,5.984
4299.322,40.382,40.572,5.592
4300.312,34.662,36.574,5.134
4301.303,30.317,32.548,5.015
4302.293,27.866,31.470,5.001
4303.284,31.226,33.307,4.922
4304.275,32.138,34.763,4.776
4305.266,32.969,35.186,4.664
4306.258,34.020,35.580,4.798
4307.249,33.640,35.123,4.979
4308.241,33.908,33.451,4.983
4309.233,31.981,31.034,4.972
4310.226,25.337,29.038,5.264
4311.218,25.403,29.335,5.603
4312.211,29.464,31.939,5.743
4313.204,31.717,33.704,6.191
4314.197,33.361,36.618,7.027
4315.191,37.792,39.972,7.646
4316.184,42.826,42.898,7.744
4317.178,47.197,47.499,7.803
4318.173,56.399,54.365,7.607
4319.167,60.001,57.908,7.282
4320.162,58.503,57.611,7.615
4321.157,59.548,55.627,7.983
4322.152,58.960,55.110,7.472
4323.147,55.996,54.769,6.455
4324.143,52.891,51.571,5.639
4325.138,44.880,46.090,5.144
4326.134,36.348,38.977,5.382
4327.131,32.186,33.316,5.702
4328.127,30.084,33.139,5.857
4329.124,41.843,39.723,6.045
4330.121,52.305,49.230,6.128
4331.118,53.820,54.055,6.235
4332.115,55.172,54.788,6.299
4333.113,56.771,54.859,6.178
4334.111,56.870,55.250,6.219
4335.109,57.232,56.213,6.545
4336.107,57.507,57.648,6.552
4337.106,58.191,58.195,6.006
4338.104,56.719,55.719,5.509
4339.103,50.333,49.950,5.454
4340.103,43.600,45.282,5.539
4341.102,40.845,42.706,5.456
4342.102,39.069,41.408,5.598
4343.102,40.319,43.673,5.797
4344.102,46.937,48.139,6.056
4345.102,51.980,50.886,6.351
4346.103,51.625,52.148,6.762
4347.104,52.240,53.594,7.318
4348.105,54.686,55.415,7.981
4349.106,54.253,55.655,8.305
4350.108,54.112,55.713,7.858
4351.109,57.293,57.995,6.929
4352.111,55.756,56.508,6.309
4353.114,47.525,49.584,6.340
4354.116,40.227,43.218,6.605
4355.119,43.694,44.627,6.432
4356.122,48.184,48.793,7.327
4357.125,50.230,51.308,12.542
4358.128,50.353,52.620,25.369
4359.132,53.442,52.890,35.120
4360.136,54.319,51.396,31.819
4361.140,51.415,49.323,21.041
4362.144,50.329,50.414,13.187
4363.149,55.305,54.855,9.731
4364.153,59.729,56.296,7.692
4365.158,55.605,55.317,7.027
4366.164,56.108,56.642,7.272
4367.169,57.202,58.367,7.017
4368.175,56.773,56.718,7.013
4369.181,52.188,53.113,7.133
4370.187,54.668,51.713,6.868
4371.193,53.634,52.642,6.256
4372.200,53.009,52.980,6.249
4373.207,53.316,51.966,6.780
4374.214,50.311,51.523,7.068
4375.221,50.583,50.078,6.921
4376.229,48.890,46.766,6.813
4377.236,44.101,44.211,6.931
4378.244,47.624,45.414,6.816
4379.253,51.662,48.738,6.590
4380.261,51.657,51.692,6.674
4381.270,52.640,51.541,6.868
4382.279,51.589,50.113,6.532
4383.288,48.734,47.087,5.699
4384.297,41.361,40.398,5.283
4385.307,30.335,32.061,5.364
4386.317,27.562,29.881,5.760
4387.327,37.383,36.372,6.145
4388.337,46.597,44.120,6.284
4389.348,48.879,48.133,6.189
4390.359,48.490,48.569,5.928
4391.370,48.219,47.382,5.948
4392.381,47.749,47.111,6.002
4393.392,48.511,48.411,6.362
4394.404,51.278,50.347,6.737
4395.416,53.940,51.194,6.106
4396.428,51.230,50.337,5.668
4397.441,50.380,50.200,6.045
4398.453,54.820,53.024,6.500
4399.466,56.335,56.192,6.552
4400.479,57.160,55.996,6.552
4401.493,54.937,52.458,6.942
4402.506,49.644,49.157,7.364
4403.520,50.471,49.211,7.207
4404.534,52.785,50.020,7.074
4405.549,46.922,45.265,7.325
4406.563,38.602,38.268,7.454
4407.578,39.679,36.850,7.608
4408.593,45.964,42.632,8.108
4409.608,46.819,45.110,8.234
4410.624,49.466,47.196,7.787
4411.639,55.386,51.924,7.420
4412.655,58.668,55.942,8.210
4413.671,59.274,57.997,8.486
4414.688,62.954,58.189,7.941
4415.704,55.935,53.288,7.982
4416.721,49.258,46.540,8.327
4417.738,47.573,43.633,8.065
4418.756,50.452,47.030,7.642
4419.773,55.571,53.045,7.903
4420.791,58.751,56.826,8.332
4421.809,59.529,59.274,8.183
4422.827,60.426,58.427,7.555
4423.846,59.263,54.763,7.252
4424.865,55.276,52.535,7.320
4425.884,54.660,52.887,7.715
4426.903,55.538,53.095,7.887
4427.922,52.695,51.143,7.628
4428.942,53.925,50.778,7.222
4429.962,55.850,53.857,7.345
4430.982,57.800,55.635,7.372
4432.003,55.132,54.092,7.279
4433.023,55.339,52.711,7.188
4434.044,59.108,55.323,7.011
4435.065,56.891,54.812,6.584
4436.086,50.143,50.236,6.207
4437.108,47.084,45.921,6.482
4438.130,47.889,46.579,7.199
4439.152,52.475,52.658,7.701
4440.174,59.752,57.979,7.307
4441.197,62.985,60.460,7.099
4442.219,60.759,58.476,7.055
4443.242,55.435,54.408,6.548
4444.266,52.187,50.703,6.479
4445.289,51.151,49.748,6.667
4446.313,55.675,54.269,6.845
4447.337,59.342,58.587,6.880
4448.361,59.742,58.975,6.688
4449.385,58.981,57.901,6.451
4450.410,58.543,57.651,6.273
4451.435,59.481,58.040,6.327
4452.460,59.788,58.000,6.454
4453.485,59.454,58.035,6.279
4454.511,59.716,57.106,6.017
4455.536,54.550,52.969,5.866
4456.562,48.578,47.164,5.771
4457.589,44.594,44.324,5.977
4458.615,47.053,46.387,6.146
4459.642,50.880,48.774,5.750
4460.669,52.387,48.767,5.513
4461.696,50.810,48.087,5.670
4462.724,47.653,47.339,6.086
4463.751,47.484,46.843,5.983
4464.779,53.675,50.073,5.677
4465.808,57.815,54.581,5.875
4466.836,57.106,56.092,6.344
4467.865,56.441,55.430,6.581
4468.893,56.629,55.200,6.313
4469.923,56.780,55.911,6.019
4470.952,56.216,54.780,6.074
4471.982,54.249,54.269,6.053
4473.011,57.026,55.615,6.015
4474.041,59.475,58.016,6.293
4475.072,62.571,60.242,6.931
4476.102,62.711,61.097,6.916
4477.133,60.482,59.880,6.523
4478.164,60.656,59.545,6.659
4479.195,64.170,61.815,6.751
4480.227,64.372,63.512,6.356
4481.259,61.889,61.317,5.979
4482.290,57.360,55.829,5.950
4483.323,54.324,52.457,6.018
4484.355,52.967,52.024,6.412
4485.388,54.988,55.676,7.072
4486.421,61.338,59.724,7.175
4487.454,63.362,62.053,6.684
4488.487,63.995,63.015,6.476
4489.521,62.760,61.815,6.467
4490.555,61.435,57.938,6.534
4491.589,56.746,55.201,6.735
4492.623,59.123,55.529,6.762
4493.658,59.540,57.957,6.878
4494.693,62.528,59.696,7.059
4495.728,59.841,58.382,6.675
4496.763,57.695,54.672,6.433
4497.799,56.925,53.486,6.444
4498.834,59.159,55.823,6.829
4499.870,61.061,59.510,7.402
4500.907,62.357,61.842,7.233
4501.943,62.832,62.076,6.519
4502.980,60.043,60.087,6.387
4504.017,59.633,59.869,7.185
4505.054,63.791,62.746,7.345
4506.091,65.281,65.949,6.800
4507.129,65.911,66.446,6.988
4508.167,68.175,66.260,7.307
4509.205,64.456,65.333,7.306
4510.244,65.318,64.457,7.240
4511.282,64.738,65.070,6.737
4512.321,66.645,66.000,6.262
4513.360,63.642,64.889,6.329
4514.400,62.699,62.686,6.745
4515.439,61.076,60.701,6.921
4516.479,60.310,60.492,6.675
4517.519,63.887,61.582,6.392
4518.559,64.388,62.073,6.219
4519.600,60.035,60.753,6.018
4520.641,59.576,59.818,6.289
4521.682,61.885,62.685,6.963
4522.723,63.484,65.065,7.072
4523.765,65.259,64.078,6.750
4524.806,59.887,61.543,6.424
4525.848,60.714,60.567,6.318
4526.891,59.110,59.389,6.410
4527.933,55.678,56.858,6.730
4528.976,52.426,53.064,6.866
4530.019,51.195,49.934,6.631
4531.062,52.018,49.277,6.642
4532.105,51.655,51.181,7.364
4533.149,54.202,53.465,7.593
4534.193,56.954,55.205,7.205
4535.237,56.226,55.143,6.968
4536.282,51.993,52.401,6.966
4537.326,48.405,50.167,7.215
4538.371,52.378,53.261,7.553
4539.416,59.480,60.272,7.510
4540.462,61.562,64.030,6.979
4541.507,63.615,62.975,6.791
4542.553,58.097,60.557,6.806
4543.599,62.490,60.109,7.211
4544.645,61.838,61.864,7.813
4545.692,63.004,62.398,7.617
4546.739,60.991,59.812,7.458
4547.786,59.623,58.316,7.698
4548.833,58.732,58.920,7.478
4549.881,56.978,59.165,7.076
4550.928,56.388,57.303,6.801
4551.976,57.053,56.926,6.648
4553.025,60.556,58.949,6.813
4554.073,61.168,60.326,7.197
4555.122,58.835,59.480,6.997
4556.171,58.642,57.485,6.643
4557.220,58.563,56.772,6.694
4558.270,60.321,58.551,7.205
4559.319,62.796,62.547,7.407
4560.369,65.731,64.772,7.236
4561.419,65.169,65.022,6.806
4562.470,68.079,64.902,6.740
4563.520,67.870,65.295,6.857
4564.571,66.121,65.102,6.584
4565.623,62.267,63.064,6.480
4566.674,60.909,59.897,6.554
4567.726,59.154,59.019,6.499
4568.777,64.407,61.517,6.523
4569.830,65.557,64.704,6.848
4570.882,66.045,65.159,7.036
4571.935,65.525,63.656,6.704
4572.987,61.269,60.762,6.189
4574.040,60.436,59.592,6.157
4575.094,63.697,61.819,6.505
4576.147,64.568,64.973,6.798
4577.201,65.937,64.265,6.893
4578.255,66.722,64.533,6.656
4579.310,65.884,65.263,6.696
4580.364,66.393,63.496,6.764
4581.419,60.689,59.328,6.737
4582.474,59.666,56.325,6.641
4583.529,58.606,57.025,6.576
4584.585,60.247,59.665,6.740
4585.640,63.170,61.327,6.601
4586.696,60.427,60.029,6.452
4587.753,59.676,57.652,6.563
4588.809,61.853,58.214,6.654
