Wavelength,Flux,BestFit,SkyFlux
3983.823,133.208,123.296,5.741
3984.740,127.868,122.578,6.231
3985.658,130.491,126.579,5.589
3986.576,131.820,130.030,4.546
3987.494,131.376,131.565,4.605
3988.412,137.848,140.325,5.523
3989.330,144.146,152.516,5.830
3990.249,141.212,148.140,5.630
3991.168,134.947,139.702,5.617
3992.087,135.846,142.880,5.376
3993.006,149.300,151.932,5.149
3993.926,158.263,157.118,5.160
3994.846,156.079,153.285,5.544
3995.766,154.578,144.039,5.835
3996.686,147.903,141.115,5.422
3997.606,136.794,133.024,5.440
3998.527,125.936,124.791,6.314
3999.447,139.598,129.008,6.073
4000.369,147.050,146.116,5.054
4001.290,166.935,158.502,4.442
4002.211,168.574,158.216,4.364
4003.133,166.211,167.932,5.033
4004.055,170.861,170.383,5.964
4004.977,159.471,153.522,5.578
4005.899,128.624,124.773,4.139
4006.822,112.444,107.704,4.319
4007.744,121.124,123.241,5.360
4008.667,146.637,144.967,5.359
4009.590,159.957,158.899,5.631
4010.514,161.381,163.289,6.447
4011.437,163.993,163.252,6.750
4012.361,166.920,166.094,7.013
4013.285,167.107,172.088,7.602
4014.209,167.223,168.943,7.599
4015.134,170.344,168.592,6.842
4016.058,176.158,174.620,5.998
4016.983,177.263,175.342,5.722
4017.908,160.890,160.960,5.844
4018.833,164.546,158.245,6.904
4019.759,175.159,166.983,8.124
4020.685,173.673,177.755,8.438
4021.610,181.194,176.549,7.508
4022.537,176.881,167.582,6.213
4023.463,173.785,171.665,6.380
4024.389,172.989,169.070,7.619
4025.316,159.190,162.064,8.270
4026.243,158.893,159.131,7.769
4027.170,171.332,163.574,6.905
4028.098,175.723,174.132,6.776
4029.025,183.817,184.648,6.741
4029.953,174.913,179.090,6.475
4030.881,143.425,151.289,5.756
4031.809,107.878,120.786,5.592
4032.738,90.181,104.205,5.687
4033.667,85.963,101.912,5.799
4034.596,82.220,102.136,5.814
4035.525,86.160,108.428,5.634
4036.454,114.086,133.258,5.945
4037.383,150.808,164.029,6.905
4038.313,170.802,188.467,6.754
4039.243,184.544,199.967,6.748
4040.173,185.520,195.186,6.947
4041.104,166.788,176.958,5.931
4042.034,162.364,166.891,5.761
4042.965,163.706,172.727,7.111
4043.896,156.011,170.875,8.581
4044.827,132.279,141.008,8.824
4045.759,95.138,96.853,9.541
4046.691,69.739,68.842,14.609
4047.622,71.492,77.813,20.241
4048.555,95.683,113.071,17.569
4049.487,123.736,148.489,12.775
4050.419,156.742,170.456,8.987
4051.352,178.141,185.445,7.344
4052.285,183.167,184.074,7.400
4053.218,179.767,179.295,7.174
4054.152,176.270,172.078,7.374
4055.085,166.096,163.558,7.957
4056.019,153.516,157.303,7.756
4056.953,153.209,154.821,6.505
4057.887,146.983,150.351,5.997
4058.822,135.893,138.798,6.586
4059.757,129.929,136.653,6.384
4060.692,144.283,152.623,6.553
4061.627,158.814,169.479,7.518
4062.562,152.079,155.173,7.878
4063.498,116.915,122.325,7.404
4064.433,86.315,88.079,7.414
4065.369,88.942,92.397,8.274
4066.305,113.957,119.636,8.582
4067.242,132.633,135.057,7.726
4068.178,140.259,139.018,7.579
4069.115,151.880,155.207,8.252
4070.052,163.723,173.675,8.342
4070.990,162.342,169.287,7.231
4071.927,130.449,135.976,6.083
4072.865,105.499,104.510,6.149
4073.803,120.233,121.211,6.489
4074.741,152.073,155.315,7.360
4075.679,170.975,167.059,8.096
4076.618,165.557,154.446,8.553
4077.557,141.204,134.954,9.592
4078.496,127.388,124.309,9.447
4079.435,137.063,128.231,8.148
4080.374,153.096,152.711,7.486
4081.314,191.181,180.549,6.798
4082.254,206.687,197.603,6.553
4083.194,197.130,198.705,6.697
4084.134,181.142,186.863,7.081
4085.075,166.830,172.240,6.977
4086.015,167.368,167.991,6.496
4086.956,179.042,177.415,6.755
4087.898,191.807,202.415,8.030
4088.839,216.241,226.479,8.147
4089.781,223.681,233.948,7.807
4090.722,216.689,229.759,7.104
4091.664,211.217,222.406,6.539
4092.607,194.025,212.699,6.536
4093.549,189.914,205.285,7.391
4094.492,201.558,208.995,7.143
4095.435,198.772,211.956,5.954
4096.378,176.021,185.265,5.465
4097.321,155.145,164.982,5.637
4098.265,147.802,163.248,5.720
4099.208,150.208,168.723,5.827
4100.152,158.930,171.749,5.873
4101.097,153.954,163.717,5.277
4102.041,141.215,140.714,4.521
4102.986,134.741,132.873,3.695
4103.931,152.096,148.277,3.532
4104.876,156.133,164.005,4.804
4105.821,158.265,175.764,5.742
4106.766,174.730,188.089,5.537
4107.712,183.347,194.466,5.306
4108.658,178.290,193.410,5.970
4109.604,176.130,189.637,6.630
4110.551,165.146,185.182,6.775
4111.497,158.167,180.787,5.711
4112.444,155.102,177.072,5.192
4113.391,156.745,177.036,5.790
4114.338,169.156,188.779,6.361
4115.286,179.673,195.794,6.564
4116.233,180.708,196.579,6.608
4117.181,183.952,198.790,6.499
4118.130,181.612,199.799,6.151
4119.078,167.674,185.107,5.692
4120.026,153.557,172.276,5.445
4120.975,153.531,171.892,5.058
4121.924,175.520,182.344,4.552
4122.873,164.509,186.076,5.822
4123.823,167.225,179.239,7.110
4124.772,166.808,185.928,6.939
4125.722,178.462,199.293,6.311
4126.672,186.480,198.679,6.105
4127.623,180.312,189.150,6.429
4128.573,170.927,179.434,6.575
4129.524,168.469,174.505,6.120
4130.475,167.895,174.372,5.920
4131.426,159.338,168.310,6.500
4132.378,142.053,150.160,5.723
4133.329,117.893,130.500,4.329
4134.281,111.622,123.159,6.430
4135.233,122.988,135.568,7.295
4136.185,151.861,162.233,5.670
4137.138,169.317,184.551,5.762
4138.091,178.914,188.093,6.919
4139.044,175.053,191.247,7.231
4139.997,174.698,196.732,7.116
4140.950,179.745,198.126,7.200
4141.904,173.766,194.129,6.868
4142.858,156.868,164.287,5.531
4143.812,115.041,122.813,4.201
4144.766,91.614,100.602,4.093
4145.720,104.222,112.908,4.931
4146.675,132.008,147.484,6.729
4147.630,148.159,172.314,7.735
4148.585,157.242,179.335,6.944
4149.540,153.730,175.734,5.466
4150.496,144.279,171.634,5.091
4151.452,140.455,171.002,5.965
4152.408,143.165,172.509,6.507
4153.364,145.053,172.037,5.898
4154.321,141.009,164.035,5.618
4155.277,134.247,158.503,6.907
4156.234,129.712,155.806,7.837
4157.191,132.226,158.013,6.742
4158.149,140.601,165.222,5.787
4159.106,145.700,172.259,6.794
4160.064,151.801,185.839,7.309
4161.022,161.778,192.241,6.801
4161.980,171.315,193.845,6.390
4162.939,184.500,202.223,6.469
4163.897,193.293,215.067,6.677
4164.856,184.827,210.433,7.227
4165.815,173.340,197.921,8.483
4166.775,156.123,187.014,9.016
4167.734,142.995,175.461,7.739
4168.694,143.706,167.667,6.973
4169.654,149.726,171.671,7.509
4170.614,164.711,185.237,7.888
4171.574,164.072,188.146,6.869
4172.535,148.177,166.687,6.973
4173.496,134.784,142.170,7.413
4174.457,131.651,135.794,6.132
4175.418,133.782,147.399,5.511
4176.380,139.672,155.856,6.853
4177.342,149.020,157.900,6.592
4178.304,146.016,160.907,5.754
4179.266,142.643,166.859,6.572
4180.228,155.191,177.165,7.423
4181.191,153.102,184.282,6.762
4182.154,146.983,172.707,6.052
4183.117,137.993,161.641,5.525
4184.080,141.199,162.444,5.052
4185.044,156.674,175.488,5.003
4186.007,170.069,186.204,5.707
4186.971,163.485,178.814,6.629
4187.936,136.519,154.618,6.033
4188.900,126.176,134.963,4.565
4189.865,139.247,154.405,4.569
4190.830,165.882,178.642,6.430
4191.795,160.862,180.268,6.351
4192.760,161.525,171.761,5.922
4193.725,172.220,187.420,6.668
4194.691,176.691,202.435,6.611
4195.657,169.971,190.017,5.420
4196.623,151.105,167.511,4.731
4197.590,133.834,153.760,4.753
4198.556,123.037,145.281,4.479
4199.523,113.976,127.290,4.169
4200.490,125.986,133.412,4.338
4201.458,136.668,138.007,5.101
4202.425,126.901,133.437,5.520
4203.393,123.749,133.299,5.658
4204.361,142.313,149.898,5.187
4205.329,162.971,174.347,5.077
4206.298,181.790,190.777,5.678
4207.266,195.918,198.823,6.117
4208.235,203.999,206.806,6.300
4209.204,203.509,212.193,6.379
4210.174,189.237,205.495,6.105
4211.143,169.752,188.976,5.946
4212.113,168.727,192.524,6.311
4213.083,182.950,202.732,6.173
4214.053,183.126,210.527,5.654
4215.023,171.780,200.010,5.543
4215.994,141.430,169.364,5.492
4216.965,136.338,151.927,5.323
4217.936,158.451,164.963,5.279
4218.907,186.130,185.581,5.598
4219.879,203.510,199.975,5.765
4220.851,205.251,206.182,6.121
4221.823,199.828,206.057,6.766
4222.795,190.446,197.854,6.254
4223.767,164.849,175.942,5.144
4224.740,135.467,148.244,4.414
4225.713,105.862,116.867,4.255
4226.686,74.842,79.927,4.246
4227.659,52.859,49.893,4.156
4228.633,55.384,58.354,3.921
4229.607,85.074,99.577,4.885
4230.581,119.519,142.664,6.212
4231.555,154.161,173.769,6.692
4232.530,180.672,188.500,6.690
4233.504,180.180,185.003,6.118
4234.479,163.457,168.308,5.887
4235.454,157.323,163.615,5.675
4236.430,152.790,157.393,4.998
4237.405,153.527,151.749,4.008
4238.381,158.392,156.825,3.930
4239.357,163.931,170.089,5.042
4240.333,167.047,172.934,5.353
4241.310,176.942,182.359,5.375
4242.287,194.336,197.208,5.393
4243.263,201.363,202.676,5.610
4244.241,208.888,203.417,5.695
4245.218,226.916,213.547,5.288
4246.196,237.505,227.579,5.385
4247.173,226.983,216.790,6.757
4248.152,205.260,192.363,7.355
4249.130,182.106,172.753,6.255
4250.108,161.901,155.073,4.480
4251.087,143.612,134.606,4.147
4252.066,127.844,130.768,5.137
4253.045,151.608,152.510,6.014
4254.025,153.339,163.601,5.576
4255.004,134.009,146.496,4.922
4255.984,124.294,128.266,5.123
4256.964,155.060,147.368,5.816
4257.945,197.286,195.333,5.949
4258.925,203.127,199.448,5.479
4259.906,179.230,176.422,5.201
4260.887,144.109,142.709,4.651
4261.868,128.784,124.410,4.341
4262.849,148.232,142.742,5.196
4263.831,195.412,184.541,5.696
4264.813,221.044,218.575,5.207
4265.795,229.162,232.919,5.539
4266.778,230.907,231.545,6.282
4267.760,222.517,219.278,6.296
4268.743,207.755,202.069,5.914
4269.726,193.225,188.688,5.649
4270.709,171.709,171.763,5.108
4271.693,135.978,131.169,4.366
4272.676,102.844,96.588,4.376
4273.660,98.459,93.521,4.815
4274.644,111.501,110.790,4.902
4275.629,110.722,111.582,5.057
4276.613,124.489,123.395,6.035
4277.598,158.315,160.184,6.038
4278.583,202.915,200.540,5.481
4279.569,227.627,216.379,5.295
4280.554,217.738,199.542,5.232
4281.540,197.247,176.098,5.097
4282.526,184.316,170.951,5.211
4283.512,181.579,171.796,5.529
4284.499,189.451,182.181,5.560
4285.485,197.806,189.144,5.428
4286.472,194.567,178.305,5.463
4287.459,190.497,166.807,5.797
4288.447,189.158,169.343,5.128
4289.434,168.914,159.779,4.083
4290.422,135.715,133.273,4.492
4291.410,121.615,114.762,4.935
4292.398,145.533,130.931,4.926
4293.387,173.074,169.431,4.910
4294.375,181.646,177.456,5.366
4295.364,174.586,166.134,5.863
4296.353,172.490,163.478,5.934
4297.343,182.939,167.397,5.436
4298.332,178.701,158.116,4.973
4299.322,152.671,132.624,5.235
4300.312,123.452,103.458,4.886
4301.303,117.813,91.482,3.018
4302.293,129.174,100.466,2.149
4303.284,135.992,113.350,2.892
4304.275,142.065,116.444,3.625
4305.266,145.984,120.740,3.768
4306.258,144.780,119.098,3.865
4307.249,127.787,108.472,3.915
4308.241,103.085,92.244,3.641
4309.233,89.549,77.465,3.643
4310.226,95.177,75.312,4.263
4311.218,116.585,93.439,4.889
4312.211,138.251,106.731,4.574
4313.204,150.829,125.238,4.572
4314.197,174.139,147.898,6.513
4315.191,187.550,168.228,7.287
4316.184,209.993,192.897,7.071
4317.178,254.068,239.962,6.886
4318.173,276.666,269.176,6.800
4319.167,280.571,271.352,7.121
4320.162,265.028,259.027,6.916
4321.157,256.734,252.442,6.634
4322.152,253.487,254.371,6.480
4323.147,240.901,236.351,5.663
4324.143,224.944,202.231,4.657
4325.138,172.066,155.471,3.989
4326.134,118.736,112.822,4.189
4327.131,104.215,100.680,5.543
4328.127,141.028,137.228,5.676
4329.124,208.277,204.290,5.215
4330.121,246.960,243.705,5.549
4331.118,260.463,252.972,5.478
4332.115,259.518,253.187,5.131
4333.113,267.164,255.812,5.338
4334.111,275.049,261.643,5.825
4335.109,282.077,270.892,5.868
4336.107,287.204,277.316,5.542
4337.106,270.285,265.058,5.525
4338.104,234.654,229.197,5.885
4339.103,202.176,192.131,5.578
4340.103,188.237,174.446,4.460
4341.102,180.236,162.863,4.066
4342.102,191.619,174.343,4.072
4343.102,225.705,204.028,3.759
4344.102,241.112,226.077,4.083
4345.102,235.524,234.243,4.862
4346.103,245.841,241.757,5.552
4347.104,253.942,255.139,6.203
4348.105,258.215,258.962,6.505
4349.106,269.747,259.852,6.320
4350.108,285.222,272.351,6.277
4351.109,281.683,271.873,6.425
4352.111,231.350,228.921,5.512
4353.114,184.746,178.169,4.583
4354.116,181.961,179.615,5.339
4355.119,208.412,207.030,5.655
4356.122,223.087,227.789,6.070
4357.125,232.272,237.309,10.762
4358.128,248.589,242.906,21.737
4359.132,252.695,236.732,30.511
4360.136,240.685,221.364,28.789
4361.140,242.166,222.317,19.939
4362.144,262.165,247.941,12.410
4363.149,274.247,267.049,8.953
4364.153,272.007,258.526,6.772
4365.158,273.899,265.347,5.389
4366.164,284.580,278.892,6.497
4367.169,294.808,272.485,6.715
4368.175,257.698,249.431,6.760
4369.181,247.635,233.965,6.304
4370.187,251.193,239.633,5.305
4371.193,242.773,243.584,5.791
4372.200,249.775,237.483,5.911
4373.207,246.900,234.257,5.738
4374.214,237.005,226.527,5.895
4375.221,215.970,206.471,5.876
4376.229,194.038,184.357,5.527
4377.236,192.407,187.598,5.588
4378.244,216.575,209.484,5.991
4379.253,242.643,231.436,5.888
4380.261,236.988,234.615,5.259
4381.270,219.014,224.155,5.801
4382.279,198.684,208.260,6.244
4383.288,158.689,166.906,4.941
4384.297,109.079,108.375,3.883
4385.307,86.663,83.070,4.016
4386.317,122.365,115.569,4.652
4387.327,177.020,173.606,5.415
4388.337,204.668,207.392,5.470
4389.348,207.646,214.362,5.456
4390.359,206.357,206.616,5.883
4391.370,207.849,202.930,5.560
4392.381,217.524,210.577,4.880
4393.392,230.283,224.487,5.385
4394.404,229.401,232.659,6.035
4395.416,230.851,227.674,5.521
4396.428,233.891,224.474,5.171
4397.441,259.806,240.285,5.898
4398.453,285.809,263.301,6.462
4399.466,286.381,269.253,6.457
4400.479,265.724,247.299,6.587
4401.493,236.803,221.552,6.979
4402.506,230.294,218.420,6.672
4403.520,233.314,224.973,6.177
4404.534,198.619,201.137,6.192
4405.549,147.930,151.653,6.232
4406.563,136.384,128.850,5.869
4407.578,164.103,166.225,5.629
4408.593,189.269,186.991,6.023
4409.608,205.706,200.507,6.244
4410.624,238.012,229.124,6.633
4411.639,271.847,261.811,7.062
4412.655,285.736,277.057,7.499
4413.671,289.957,282.848,7.496
4414.688,259.631,255.378,6.349
4415.704,208.433,209.295,6.857
4416.721,182.120,181.310,7.602
4417.738,206.916,195.487,7.504
4418.756,244.750,239.804,6.759
4419.773,279.955,268.226,6.824
4420.791,303.452,287.250,7.801
4421.809,299.879,286.555,7.952
4422.827,271.222,264.697,7.018
4423.846,241.921,243.504,6.595
4424.865,243.502,243.781,6.371
4425.884,239.713,246.979,6.221
4426.903,238.250,233.433,6.488
4427.922,226.021,227.339,7.070
4428.942,249.564,243.798,6.851
4429.962,264.952,262.524,6.965
4430.982,260.936,256.268,6.342
4432.003,248.090,243.549,5.871
4433.023,264.206,260.278,6.113
4434.044,259.952,262.665,5.913
4435.065,224.082,235.368,5.600
4436.086,193.078,200.402,5.760
4437.108,198.069,195.105,5.546
4438.130,237.614,234.377,5.753
4439.152,274.404,274.818,7.073
4440.174,301.168,297.595,7.119
4441.197,294.245,290.718,6.374
4442.219,265.352,262.852,6.072
4443.242,234.631,235.562,5.323
4444.266,229.492,223.079,5.508
4445.289,259.692,249.166,5.630
4446.313,300.551,281.311,6.697
4447.337,307.392,291.178,7.288
4448.361,297.448,283.273,6.202
4449.385,297.453,279.421,5.772
4450.410,300.394,282.678,7.250
4451.435,302.621,282.170,7.270
4452.460,298.026,281.775,6.298
4453.485,280.405,277.222,5.227
4454.511,257.050,254.122,4.483
4455.536,213.388,211.194,4.689
4456.562,184.637,185.682,5.651
4457.589,192.845,196.083,6.015
4458.615,212.785,214.515,5.767
4459.642,222.686,219.372,5.990
4460.669,217.215,214.109,5.673
4461.696,211.602,209.897,5.078
4462.724,205.129,203.291,5.168
4463.751,225.252,221.974,5.319
4464.779,259.991,254.022,5.752
4465.808,279.558,270.752,6.127
4466.836,275.767,267.305,5.708
4467.865,269.276,263.019,5.256
4468.893,274.670,269.250,5.682
4469.923,274.579,263.535,5.949
4470.952,262.714,258.398,6.316
4471.982,271.270,265.146,6.841
4473.011,295.670,281.433,6.406
4474.041,311.478,297.276,6.240
4475.072,310.379,306.343,6.176
4476.102,302.926,298.762,6.190
4477.133,297.281,293.891,6.609
4478.164,313.913,306.033,7.266
4479.195,330.164,321.962,7.075
4480.227,323.800,313.500,6.042
4481.259,286.289,276.895,5.589
4482.290,251.099,249.589,5.916
4483.323,247.955,241.626,6.103
4484.355,268.851,261.008,5.959
4485.388,296.960,292.333,6.088
4486.421,325.210,310.650,6.240
4487.454,342.718,319.424,6.161
4488.487,331.621,314.723,6.126
4489.521,306.229,290.910,6.221
4490.555,278.376,267.996,6.641
4491.589,271.771,264.748,6.048
4492.623,289.680,281.278,6.093
4493.658,308.008,296.723,5.947
4494.693,288.095,291.616,5.897
4495.728,255.350,266.668,6.797
4496.763,241.600,252.277,7.008
4497.799,260.568,264.071,5.858
4498.834,290.730,290.354,5.062
4499.870,311.410,309.990,5.553
4500.907,319.619,315.111,6.095
4501.943,311.728,303.520,6.048
4502.980,300.923,297.825,5.746
4504.017,317.819,313.167,6.075
4505.054,344.133,338.431,7.131
4506.091,354.283,344.662,5.564
4507.129,346.032,343.744,4.951
4508.167,338.035,338.224,5.403
4509.205,332.506,331.810,5.938
4510.244,337.194,332.949,5.979
4511.282,340.753,341.667,5.352
4512.321,340.200,335.958,5.694
4513.360,325.107,321.480,6.263
4514.400,307.286,306.806,6.220
4515.439,301.676,302.752,6.001
4516.479,308.152,309.719,5.999
4517.519,316.133,315.542,5.906
4518.559,312.773,307.775,5.705
4519.600,307.575,298.174,5.644
4520.641,323.261,313.749,5.873
4521.682,341.800,334.053,6.195
4522.723,345.836,333.329,6.446
4523.765,327.810,313.685,6.680
4524.806,313.849,305.565,6.490
4525.848,307.037,298.891,6.461
4526.891,272.222,283.054,6.254
4527.933,244.951,257.212,5.379
4528.976,222.484,232.865,5.186
4530.019,219.328,225.504,6.219
4531.062,233.041,236.600,6.872
4532.105,248.447,252.464,6.432
4533.149,266.629,265.734,6.007
4534.193,270.489,267.368,6.160
4535.237,250.636,250.976,5.767
4536.282,232.187,229.445,5.410
4537.326,248.199,244.394,6.157
4538.371,301.690,293.647,6.930
4539.416,336.553,327.710,7.293
4540.462,327.852,327.079,5.779
4541.507,310.779,308.115,6.413
4542.553,305.951,300.865,6.789
4543.599,317.476,312.942,6.382
4544.645,326.412,319.951,7.737
4545.692,316.532,304.795,7.118
4546.739,297.450,290.350,6.706
4547.786,296.654,292.382,7.030
4548.833,309.986,297.992,6.801
4549.881,301.685,285.414,6.588
4550.928,295.976,281.153,6.555
4551.976,309.853,293.328,6.697
4553.025,321.762,304.455,7.247
4554.073,316.764,301.264,7.363
4555.122,305.375,287.679,6.841
4556.171,298.642,279.529,6.799
4557.220,305.268,288.493,6.876
4558.270,335.921,314.891,6.155
4559.319,352.950,335.783,6.477
4560.369,360.154,339.974,7.705
4561.419,356.935,337.727,7.470
4562.470,365.110,340.817,6.356
4563.520,366.855,340.581,6.029
4564.571,343.249,329.266,6.204
4565.623,319.331,308.558,6.354
4566.674,305.164,296.779,6.265
4567.726,326.000,311.672,6.019
4568.777,360.318,335.251,5.698
4569.830,366.650,342.528,5.840
4570.882,352.226,334.147,6.162
4571.935,330.457,314.354,5.853
4572.987,315.455,300.550,5.405
4574.040,331.909,313.066,5.807
4575.094,355.850,338.743,6.629
4576.147,352.950,337.261,6.341
4577.201,350.003,335.976,6.563
4578.255,350.336,339.727,7.181
4579.310,338.591,332.912,6.498
4580.364,305.767,305.959,5.346
4581.419,284.022,280.577,5.824
4582.474,290.281,280.920,5.526
4583.529,311.139,298.900,5.973
4584.585,321.900,314.298,6.374
4585.640,318.374,310.331,5.641
4586.696,303.610,290.268,5.141
4587.753,297.181,288.884,5.499
4588.809,323.622,313.237,5.774
