Wavelength,Flux,BestFit,SkyFlux
4568.777,74.218,70.947,5.379
4569.830,73.890,71.419,5.692
4570.882,75.692,70.925,6.101
4571.935,69.126,69.690,5.683
4572.987,69.678,68.648,5.124
4574.040,66.061,68.611,5.757
4575.094,73.848,70.236,6.224
4576.147,74.184,71.291,6.102
4577.201,70.197,70.789,6.478
4578.255,70.408,70.241,6.955
4579.310,71.746,70.659,6.244
4580.364,71.330,69.877,5.266
4581.419,70.072,68.629,5.525
4582.474,71.785,67.969,5.450
4583.529,71.010,67.540,5.499
4584.585,66.466,67.355,6.422
4585.640,67.271,67.546,5.416
4586.696,72.729,67.580,4.733
4587.753,72.423,68.233,5.379
4588.809,66.849,68.768,5.556
4589.866,69.925,69.723,5.835
4590.923,69.627,70.076,5.959
4591.980,71.459,69.102,5.333
4593.038,71.084,68.961,4.992
4594.095,69.311,68.567,5.113
4595.153,71.803,68.675,5.187
4596.211,72.434,69.858,5.440
4597.270,71.188,70.742,5.124
4598.329,71.584,70.222,4.507
4599.387,71.601,70.095,4.887
4600.447,71.536,70.379,5.073
4601.506,69.908,69.799,4.862
4602.566,65.108,69.022,5.839
4603.626,67.953,68.655,5.717
4604.686,71.386,68.832,5.125
4605.746,67.373,69.581,5.473
4606.807,72.147,69.794,5.456
4607.868,71.484,69.950,5.596
4608.929,68.417,70.344,6.032
4609.990,72.636,70.783,6.095
4611.052,72.414,70.887,5.610
4612.114,72.690,70.509,4.971
4613.176,69.664,69.853,5.250
4614.238,71.161,69.591,5.572
4615.301,71.123,69.875,5.514
4616.364,70.966,70.222,5.600
4617.427,72.954,70.082,5.728
4618.490,71.322,69.647,5.747
4619.553,68.244,69.649,5.701
4620.617,69.151,68.921,5.133
4621.681,69.608,69.060,5.066
4622.746,67.734,70.206,5.666
4623.810,69.128,70.865,5.980
4624.875,70.947,70.597,5.534
4625.940,69.775,70.551,6.012
4627.005,67.980,69.593,6.116
4628.071,67.528,69.611,5.238
4629.137,70.545,70.248,4.878
4630.203,70.741,69.779,5.029
4631.269,70.337,69.276,4.584
4632.335,72.613,70.238,4.435
4633.402,69.286,70.634,5.550
4634.469,70.289,69.947,5.520
4635.536,70.329,69.514,4.466
4636.604,69.964,70.122,5.136
4637.672,68.904,70.052,5.944
4638.740,67.928,69.829,5.207
4639.808,70.638,69.884,4.626
4640.876,72.254,70.105,4.507
4641.945,70.724,70.619,4.027
4643.014,72.769,71.342,4.256
4644.083,74.058,71.337,5.350
4645.153,68.938,70.845,5.778
4646.222,69.524,70.449,4.635
4647.292,70.576,69.655,4.319
4648.363,68.367,68.762,4.436
4649.433,69.647,68.661,4.113
4650.504,72.133,69.283,5.135
4651.575,70.906,69.710,5.708
4652.646,69.081,70.136,4.773
4653.717,69.985,69.955,4.220
4654.789,68.516,69.399,4.894
4655.861,68.412,68.990,4.929
4656.933,69.605,68.316,4.861
4658.006,70.839,68.745,5.552
4659.078,70.423,69.611,6.085
4660.151,72.931,70.620,6.042
4661.224,74.552,71.309,5.904
4662.298,70.383,71.416,6.281
4663.371,69.978,71.496,6.391
4664.445,72.143,70.795,5.988
4665.519,70.586,70.758,6.107
4666.594,72.318,70.628,6.405
4667.668,71.140,69.136,6.074
4668.743,70.587,66.828,5.718
4669.818,69.262,66.597,5.847
4670.894,67.178,67.640,6.572
4671.970,70.079,69.442,7.535
4673.045,68.806,70.254,7.094
4674.122,72.416,70.040,6.193
4675.198,68.132,70.100,6.750
4676.275,71.574,70.665,6.340
4677.351,70.356,71.381,5.739
4678.429,73.661,71.575,5.584
4679.506,71.116,70.545,5.320
4680.584,68.860,69.231,5.703
4681.661,69.208,68.946,5.348
4682.740,69.763,69.067,4.379
4683.818,72.615,69.716,4.423
4684.896,72.314,70.047,4.903
4685.975,68.620,70.287,5.160
4687.054,69.908,70.653,5.395
4688.134,73.949,70.856,5.248
4689.213,73.391,70.626,4.541
4690.293,70.647,70.927,5.352
4691.373,70.288,71.079,5.810
4692.454,71.560,70.550,4.236
4693.534,71.863,70.120,4.800
4694.615,68.939,70.748,5.268
4695.696,70.690,71.621,4.933
4696.778,71.320,71.834,5.014
4697.859,66.647,71.953,5.140
4698.941,69.602,71.227,4.977
4700.023,69.101,69.840,4.388
4701.106,69.800,69.217,4.347
4702.188,68.962,69.793,5.536
4703.271,64.065,68.098,5.995
4704.354,64.112,65.781,5.033
4705.437,68.305,66.122,5.046
4706.521,68.814,68.475,5.871
4707.605,66.639,69.422,6.013
4708.689,68.154,68.171,5.917
4709.773,69.308,67.581,5.885
4710.858,68.766,67.533,5.675
4711.943,70.418,68.082,5.996
4713.028,72.055,69.147,6.828
4714.113,71.374,69.969,6.952
4715.199,73.177,69.528,6.333
4716.285,74.365,68.988,6.041
4717.371,69.431,69.172,6.378
4718.457,72.303,70.110,6.042
4719.544,75.235,70.600,5.423
4720.630,76.128,70.078,6.142
4721.718,74.473,70.546,6.376
4722.805,73.822,70.848,5.915
4723.892,76.595,70.520,5.834
4724.980,72.113,70.313,6.366
4726.068,73.820,70.630,6.516
4727.157,73.092,70.891,5.697
4728.245,74.153,69.996,4.770
4729.334,73.645,68.312,5.700
4730.423,71.982,68.142,5.673
4731.513,75.428,68.803,5.228
4732.602,72.851,68.856,5.763
4733.692,70.388,68.423,6.644
4734.782,72.814,69.349,7.183
4735.872,71.639,69.391,6.976
4736.963,72.257,69.293,6.569
4738.054,72.524,68.411,6.816
4739.145,70.775,67.945,6.780
4740.236,74.271,69.322,6.087
4741.328,73.522,69.974,5.942
4742.420,72.707,69.705,7.031
4743.512,72.468,69.124,7.958
4744.604,73.302,69.353,7.515
4745.697,76.372,70.078,6.636
4746.790,71.590,70.216,7.044
4747.883,72.007,70.075,5.500
4748.976,71.663,69.982,5.868
4750.070,74.012,69.828,6.072
4751.164,72.390,70.273,5.744
4752.258,70.803,70.657,5.785
4753.352,72.214,69.982,6.275
4754.447,71.109,69.462,6.108
4755.542,69.803,68.949,5.431
4756.637,69.819,68.764,5.455
4757.732,68.654,68.739,5.007
4758.828,72.874,68.793,4.570
4759.924,70.736,69.071,5.405
4761.020,70.091,69.549,5.849
4762.116,71.165,69.764,4.924
4763.213,72.798,68.546,4.291
4764.310,70.917,67.641,4.579
4765.407,68.362,67.742,4.664
4766.504,71.167,67.838,4.649
4767.602,70.686,67.656,5.148
4768.700,69.302,67.984,5.312
4769.798,72.052,68.726,4.940
4770.897,70.379,69.737,5.195
4771.995,69.857,70.239,5.150
4773.094,71.816,69.622,4.697
4774.193,70.437,69.072,4.683
4775.293,72.357,69.408,4.546
4776.392,74.842,69.906,4.324
4777.492,72.758,70.143,5.193
4778.593,70.994,70.348,5.539
4779.693,73.132,70.523,5.598
4780.794,67.450,69.734,7.259
4781.895,69.558,69.291,6.520
4782.996,70.596,69.488,4.745
4784.097,69.573,69.093,4.690
4785.199,69.606,68.605,4.753
4786.301,70.580,69.036,4.774
4787.403,70.282,68.501,4.915
4788.506,71.033,67.935,5.051
4789.608,69.120,67.979,5.168
4790.711,70.089,68.028,5.277
4791.815,71.726,68.013,5.141
4792.918,72.372,68.437,4.809
4794.022,70.557,69.028,4.894
4795.126,68.131,69.409,5.462
4796.230,71.123,70.210,5.968
4797.334,73.560,70.455,6.283
4798.439,69.827,69.904,6.205
4799.544,69.325,69.386,5.411
4800.650,71.423,69.060,4.606
4801.755,71.824,68.465,4.146
4802.861,73.947,68.937,4.769
4803.967,69.282,69.706,5.661
4805.073,66.491,69.614,5.293
4806.180,66.677,68.792,4.754
4807.286,70.964,68.769,5.482
4808.393,69.797,68.729,5.902
4809.501,70.328,68.944,5.670
4810.608,71.583,69.069,5.130
4811.716,69.282,68.938,5.118
4812.824,71.246,68.840,5.180
4813.933,72.022,69.026,4.776
4815.041,71.590,69.565,4.720
4816.150,71.500,69.559,5.550
4817.259,69.617,69.523,5.914
4818.368,69.763,69.805,5.789
4819.478,71.867,69.957,6.212
4820.588,69.616,69.630,5.896
4821.698,68.680,69.683,5.471
4822.808,70.351,69.712,6.197
4823.919,67.631,69.265,5.981
4825.030,69.267,68.145,5.068
4826.141,71.251,67.421,5.150
4827.252,69.707,69.409,5.932
4828.364,67.998,70.036,6.319
4829.476,68.516,68.896,6.098
4830.588,68.796,68.232,6.412
4831.700,65.438,68.311,6.694
4832.813,67.823,67.936,6.228
4833.926,71.275,68.186,6.378
4835.039,68.407,68.643,7.099
4836.153,68.281,68.727,6.183
4837.266,68.382,68.544,5.856
4838.380,67.648,68.516,6.206
4839.494,66.473,68.624,6.403
4840.609,68.343,68.022,5.758
4841.724,67.029,67.617,5.436
4842.839,65.480,67.370,6.302
4843.954,67.562,67.245,6.006
4845.069,65.912,67.515,6.008
4846.185,68.571,68.103,5.700
4847.301,64.568,67.953,7.203
4848.417,67.256,67.851,6.963
4849.534,68.820,67.373,4.904
4850.651,69.013,67.337,4.974
4851.768,66.908,67.475,5.168
4852.885,67.403,66.975,5.234
4854.003,70.613,67.053,5.247
4855.120,63.566,66.205,5.547
4856.238,63.244,64.408,5.601
4857.357,65.432,62.640,5.650
4858.475,62.106,61.563,5.306
4859.594,59.789,60.479,4.608
4860.713,55.363,56.793,3.939
4861.833,49.325,48.723,3.699
4862.952,40.579,43.396,4.063
4864.072,41.050,45.803,4.980
4865.192,52.192,53.083,5.092
4866.313,59.298,58.308,4.551
4867.433,63.126,60.651,5.326
4868.554,65.240,62.919,6.568
4869.675,64.066,64.522,6.202
4870.797,65.674,64.832,5.108
4871.918,65.972,63.783,4.903
4873.040,61.168,62.139,4.695
4874.162,65.099,61.903,3.950
4875.285,68.685,64.550,4.414
4876.408,67.633,66.403,4.881
4877.531,70.705,66.653,4.605
4878.654,68.633,65.961,5.430
4879.777,65.961,65.379,6.252
4880.901,67.879,66.407,6.202
4882.025,68.827,67.205,5.754
4883.149,69.494,67.625,5.562
4884.274,66.312,67.603,5.967
4885.399,68.724,67.084,5.271
4886.524,67.912,66.317,4.823
4887.649,68.444,65.897,5.702
4888.774,69.128,65.858,5.932
4889.900,68.336,65.916,5.651
4891.026,67.909,65.091,4.857
4892.153,65.872,63.397,4.610
4893.279,64.021,62.728,5.546
4894.406,64.939,65.359,6.444
4895.533,69.212,67.799,5.927
4896.661,69.199,69.209,5.363
4897.788,68.349,69.280,6.214
4898.916,67.146,68.912,6.048
4900.044,70.586,69.044,5.129
4901.173,68.595,68.214,5.426
4902.301,66.082,68.137,6.108
4903.430,70.897,67.777,5.584
4904.559,69.322,67.057,4.981
4905.689,66.104,66.763,5.469
4906.819,68.739,67.464,5.798
4907.949,70.751,68.429,5.502
4909.079,69.428,68.341,5.417
4910.209,67.752,67.048,5.427
4911.340,67.688,65.680,4.863
4912.471,68.087,65.275,4.221
4913.602,67.696,66.052,4.567
4914.734,66.692,67.267,5.207
4915.866,67.748,67.640,5.723
4916.998,69.950,68.090,5.468
4918.130,70.762,68.144,5.159
4919.263,64.603,66.593,5.783
4920.395,64.001,63.476,5.042
4921.528,63.285,61.700,4.455
4922.662,63.199,62.449,5.200
4923.795,65.618,64.351,6.376
4924.929,64.949,65.302,5.893
4926.063,65.363,65.457,5.357
4927.198,65.159,66.404,6.287
4928.332,68.355,67.242,5.612
4929.467,69.753,67.407,4.710
4930.603,68.030,67.979,5.242
4931.738,67.175,68.377,5.831
4932.874,67.343,68.274,5.563
4934.010,68.263,67.768,5.177
4935.146,65.823,65.961,4.929
4936.282,65.076,65.667,4.829
4937.419,66.650,66.154,4.297
4938.556,67.667,66.277,4.340
4939.693,67.830,65.191,4.810
4940.831,64.690,63.743,5.461
4941.969,62.680,65.429,6.003
4943.107,63.832,66.899,5.889
4944.245,70.845,67.773,5.045
4945.384,69.969,68.229,5.357
4946.523,65.112,68.139,5.601
4947.662,70.124,67.549,5.490
4948.801,67.459,67.482,5.235
4949.941,69.776,68.020,5.094
4951.081,70.119,68.214,5.022
4952.221,68.101,68.023,5.256
4953.361,68.411,68.006,5.738
4954.502,70.055,68.242,5.816
4955.643,68.362,67.600,5.845
4956.784,69.079,67.164,5.312
4957.926,68.133,65.336,4.703
4959.067,62.939,62.644,4.478
4960.209,62.584,62.451,4.619
4961.352,66.645,66.433,4.833
4962.494,67.383,68.323,5.310
4963.637,68.608,68.895,5.941
4964.780,69.116,68.656,5.858
4965.923,67.024,67.785,5.575
4967.067,67.270,66.998,5.820
4968.211,66.043,67.006,6.275
4969.355,66.772,66.884,6.095
4970.499,66.352,66.429,5.530
4971.644,66.224,66.682,6.400
4972.789,66.054,67.083,6.917
4973.934,68.045,67.364,6.734
4975.079,68.682,67.848,7.194
4976.225,67.533,67.675,7.176
4977.371,69.544,67.674,7.591
4978.517,66.844,67.560,7.582
4979.664,66.434,66.936,8.001
4980.810,67.422,66.245,8.813
4981.957,67.106,65.834,7.940
4983.105,63.576,64.148,7.156
4984.252,64.762,62.689,7.835
4985.400,62.360,61.876,7.416
4986.548,64.929,62.443,8.246
4987.696,66.501,64.400,8.551
4988.845,64.708,66.336,8.722
4989.994,67.086,66.479,7.315
4991.143,65.000,66.077,7.204
4992.292,65.499,65.808,6.670
4993.442,68.316,65.832,7.464
4994.592,63.817,66.139,7.768
4995.742,66.918,66.575,6.461
4996.892,67.624,66.787,6.719
4998.043,70.033,67.178,6.435
4999.194,69.029,67.212,6.423
5000.345,65.466,66.489,6.482
5001.497,68.471,65.517,6.164
5002.649,68.436,65.220,5.306
5003.801,66.827,65.354,5.043
5004.953,65.801,65.618,6.361
5006.106,65.034,65.235,5.792
5007.258,65.175,63.465,5.497
5008.411,61.094,62.094,5.669
5009.565,61.215,63.739,5.456
5010.718,65.912,65.872,5.546
5011.872,67.425,66.535,5.348
5013.026,64.209,65.339,4.994
5014.181,63.257,63.818,5.298
5015.336,64.531,62.979,5.394
5016.491,63.548,62.832,5.463
5017.646,61.674,63.842,5.302
5018.801,62.650,63.804,5.238
5019.957,62.505,63.336,5.560
5021.113,63.889,63.943,5.615
5022.269,66.229,65.325,5.100
5023.426,63.731,65.776,5.180
5024.583,65.799,65.776,5.469
5025.740,67.592,66.630,4.941
5026.897,64.606,66.384,4.984
5028.055,63.996,65.653,5.129
5029.213,66.070,65.537,5.259
5030.371,66.680,65.938,5.522
5031.529,61.971,66.469,5.830
5032.688,63.919,66.952,6.011
5033.847,67.532,67.177,6.362
5035.006,66.829,67.237,5.927
5036.166,65.643,66.564,4.734
5037.325,64.321,64.788,4.846
5038.485,64.908,64.204,5.274
5039.646,65.461,64.796,4.420
5040.806,64.788,64.194,3.961
5041.967,61.726,62.492,4.515
5043.128,62.746,61.294,4.409
5044.289,65.181,62.133,4.434
5045.451,65.362,65.000,5.525
5046.613,67.351,66.386,5.554
5047.775,67.245,67.003,4.804
5048.938,66.432,66.831,4.820
5050.100,65.522,65.755,4.664
5051.263,65.191,64.690,4.185
5052.426,65.259,64.836,4.003
5053.590,65.042,65.204,4.242
5054.754,66.649,66.194,4.421
5055.918,68.294,67.363,4.382
5057.082,68.803,67.791,4.636
5058.247,68.913,67.410,5.020
5059.411,70.203,67.907,4.746
5060.577,69.373,68.107,4.749
5061.742,66.609,67.858,5.593
5062.908,65.070,68.110,6.041
5064.073,67.659,68.346,5.426
5065.240,67.129,66.992,5.023
5066.406,64.695,65.558,5.385
5067.573,66.147,65.489,5.234
5068.740,64.409,65.732,5.723
5069.907,66.071,65.834,5.430
5071.075,65.877,65.872,5.532
5072.242,64.625,65.875,6.071
5073.410,64.201,65.795,5.530
5074.579,63.884,65.874,5.185
5075.747,67.457,65.613,4.823
5076.916,68.446,65.445,4.931
5078.085,67.867,65.765,5.352
5079.255,66.893,65.767,5.574
5080.424,64.168,63.767,5.427
5081.594,61.073,62.288,5.688
5082.765,60.893,62.772,6.161
5083.935,64.071,64.035,6.033
5085.106,61.950,64.636,6.972
5086.277,63.520,64.815,8.292
5087.448,64.389,66.275,7.649
5088.620,66.577,66.929,7.633
5089.792,66.587,66.800,6.273
5090.964,66.364,66.801,6.153
5092.136,65.985,67.082,6.155
5093.309,65.486,67.078,5.087
5094.482,66.485,67.276,5.696
5095.655,65.829,67.977,6.223
5096.828,64.651,67.635,6.048
5098.002,62.573,66.533,6.653
5099.176,63.434,65.100,5.411
5100.350,64.089,63.486,4.901
5101.525,67.043,63.712,5.696
5102.700,65.153,65.380,5.732
5103.875,66.978,66.150,5.952
5105.050,64.994,66.425,5.779
5106.226,67.564,66.578,5.030
5107.402,67.352,65.831,5.240
5108.578,64.008,65.125,5.005
5109.754,64.713,64.339,5.073
5110.931,61.364,64.234,5.007
5112.108,63.379,64.519,4.398
5113.285,66.621,65.418,5.134
5114.463,64.867,67.144,5.106
5115.640,64.288,66.846,5.571
5116.818,69.007,66.923,5.674
5117.997,67.151,67.117,4.393
5119.175,67.191,67.475,5.386
5120.354,67.427,67.848,6.187
5121.533,66.140,67.457,5.072
5122.713,66.283,66.355,4.971
5123.892,67.525,66.124,4.898
5125.072,63.476,65.412,4.784
5126.253,64.851,64.510,4.887
5127.433,63.113,64.357,5.412
5128.614,60.958,64.879,4.862
5129.795,63.687,64.932,4.383
5130.976,64.417,64.968,4.836
5132.158,65.288,64.992,5.187
5133.340,64.054,65.012,5.038
5134.522,63.043,65.063,5.497
5135.704,64.199,65.214,6.212
5136.887,65.717,65.568,6.149
5138.070,64.796,64.964,5.094
5139.253,64.564,64.109,4.642
5140.437,62.586,62.889,4.584
5141.620,62.306,62.242,4.664
5142.804,62.963,63.370,5.251
5143.989,62.219,62.985,5.005
5145.173,62.522,63.301,4.903
5146.358,64.193,64.255,6.297
5147.543,64.858,64.821,5.752
5148.729,64.500,64.465,5.237
5149.914,61.059,63.883,6.177
5151.100,62.192,64.454,7.631
5152.286,65.091,64.289,6.520
5153.473,64.470,64.053,5.555
5154.660,64.379,63.858,6.453
5155.847,66.128,63.752,6.626
5157.034,66.712,64.194,6.091
5158.222,65.542,64.928,5.283
5159.410,67.149,65.688,5.367
5160.598,64.223,65.739,5.687
5161.786,64.643,65.636,5.467
5162.975,62.210,65.573,6.216
5164.164,65.014,65.029,5.226
5165.353,65.478,65.030,4.295
5166.542,62.921,64.677,4.316
5167.732,59.285,60.488,4.036
5168.922,55.459,55.185,4.253
5170.113,49.926,54.255,4.117
5171.303,57.345,58.850,4.440
5172.494,60.611,59.984,4.465
5173.685,54.105,55.051,3.833
5174.877,50.174,52.984,3.375
5176.068,58.188,57.997,4.317
5177.260,61.552,65.329,5.437
5178.453,65.931,67.336,5.427
5179.645,65.795,67.917,5.090
5180.838,61.419,68.536,5.590
5182.031,61.625,67.813,5.174
5183.224,62.631,64.310,3.888
5184.418,54.415,57.626,4.144
5185.612,49.974,51.402,3.619
5186.806,52.778,55.634,4.044
5188.000,58.557,62.024,5.266
5189.195,60.527,64.267,5.483
5190.390,63.468,63.892,5.529
5191.585,63.355,63.801,5.425
5192.781,62.078,63.516,5.255
5193.977,62.060,61.450,4.860
5195.173,60.602,61.742,4.844
5196.369,61.590,62.333,4.895
5197.566,62.483,62.503,5.436
5198.763,63.380,62.557,6.403
5199.960,62.621,62.695,7.890
5201.157,61.965,64.099,7.563
5202.355,65.575,64.555,5.040
5203.553,66.763,64.130,4.636
5204.752,61.864,63.505,5.833
5205.950,59.752,62.858,5.209
5207.149,60.503,62.135,5.296
5208.348,59.407,62.207,5.649
5209.547,60.747,61.837,5.137
5210.747,61.399,61.979,4.930
5211.947,61.296,63.344,5.573
5213.147,63.804,65.095,5.569
5214.348,64.428,65.697,4.830
5215.549,64.851,65.846,4.730
5216.750,63.382,64.605,4.688
5217.951,62.255,63.229,4.858
5219.153,60.810,63.087,5.870
5220.355,63.747,64.083,6.217
5221.557,64.403,64.975,5.958
5222.759,63.682,65.857,6.025
5223.962,65.040,65.707,6.081
5225.165,65.253,65.100,5.652
5226.368,66.865,63.889,4.947
5227.572,62.088,61.512,4.689
5228.776,59.353,58.889,4.439
5229.980,61.489,59.907,4.466
5231.184,62.346,62.323,4.945
5232.389,64.340,63.654,5.521
5233.594,64.241,63.498,5.380
5234.799,63.588,62.642,4.904
5236.004,63.407,62.120,4.837
5237.210,63.939,62.823,5.027
5238.416,65.570,64.107,5.410
5239.623,66.868,64.916,6.258
5240.829,67.185,65.130,6.401
5242.036,65.030,65.163,5.658
5243.243,64.289,65.232,5.199
5244.451,62.400,65.020,5.550
5245.658,64.325,65.244,5.390
5246.866,65.739,65.764,4.795
5248.075,66.053,65.493,4.627
5249.283,62.705,64.644,5.216
5250.492,65.127,64.648,5.432
5251.701,66.051,64.084,5.114
5252.910,61.861,64.116,4.707
5254.120,64.465,64.584,4.169
5255.330,66.052,64.744,4.320
5256.540,66.323,64.446,5.913
5257.751,65.139,64.479,7.175
5258.962,62.944,65.320,6.507
5260.173,65.468,65.824,5.467
5261.384,64.776,65.651,5.458
5262.596,66.082,64.509,4.586
5263.808,60.663,62.619,4.772
5265.020,60.541,60.984,4.657
5266.232,59.903,60.214,3.676
5267.445,61.324,59.762,4.044
5268.658,59.910,60.939,4.063
5269.871,63.805,61.678,3.753
5271.085,61.384,60.067,4.665
5272.299,60.288,58.428,4.563
5273.513,59.459,61.409,5.937
5274.727,62.596,63.104,6.164
5275.942,63.210,63.228,5.290
5277.157,62.454,63.019,5.818
5278.372,63.388,63.285,5.765
5279.588,64.407,64.216,5.881
5280.803,65.968,65.318,5.992
5282.019,63.265,64.781,5.815
5283.236,66.578,63.593,4.940
5284.453,64.220,62.644,4.087
5285.669,64.968,62.542,4.650
5286.887,63.381,63.658,5.329
5288.104,64.769,64.848,5.858
5289.322,64.945,65.217,5.536
5290.540,67.606,65.395,5.373
5291.758,67.459,65.624,4.663
5292.977,67.955,65.661,3.917
5294.196,65.077,65.409,4.900
5295.415,65.252,65.417,5.431
5296.634,63.455,65.079,5.134
5297.854,64.317,64.626,4.716
5299.074,65.437,63.411,4.816
5300.294,62.986,62.519,5.448
5301.515,64.713,64.177,5.156
5302.736,65.653,64.312,5.042
5303.957,61.501,64.330,5.574
5305.178,64.187,64.473,5.395
5306.400,65.955,64.944,5.272
5307.622,63.289,65.238,5.033
5308.844,64.133,64.406,5.091
5310.067,64.690,64.179,5.437
5311.290,64.532,64.672,5.451
5312.513,65.998,65.020,5.791
5313.736,67.543,64.990,6.033
5314.960,65.433,64.939,5.649
5316.184,65.881,64.929,5.348
5317.408,66.088,63.852,4.679
5318.633,65.564,63.281,4.506
5319.858,65.231,63.765,5.201
5321.083,66.614,64.747,5.413
5322.308,63.823,65.273,5.634
5323.534,65.848,64.753,5.668
5324.760,66.330,63.679,5.354
5325.986,62.702,62.472,5.330
5327.212,62.631,63.083,5.107
5328.439,63.305,62.708,4.929
5329.666,60.540,59.916,4.820
5330.893,57.343,59.067,5.109
5332.121,62.553,62.244,5.061
5333.349,64.627,63.770,4.325
5334.577,64.625,64.053,5.180
5335.806,68.380,64.205,5.716
5337.034,65.230,64.327,4.908
5338.263,63.599,64.168,4.824
5339.493,62.937,64.127,5.540
5340.722,64.275,63.767,5.340
5341.952,62.352,62.930,4.819
5343.182,60.085,62.547,5.694
5344.413,64.325,63.245,5.174
5345.644,64.483,64.223,5.251
5346.875,65.025,64.313,4.983
5348.106,64.000,64.050,5.235
5349.338,61.712,63.763,5.943
5350.569,61.443,63.450,5.684
5351.802,65.511,63.532,6.107
5353.034,64.840,64.530,6.735
5354.267,66.098,64.831,5.508
5355.500,67.999,64.732,5.208
5356.733,66.531,64.780,6.654
5357.967,65.140,65.086,6.604
5359.200,62.910,65.411,5.899
5360.435,64.788,65.336,5.593
5361.669,65.405,64.550,5.559
5362.904,64.626,64.427,5.514
5364.139,64.743,64.132,5.355
5365.374,63.616,63.277,4.811
5366.610,63.163,62.330,4.590
5367.845,63.867,62.047,4.826
5369.082,64.619,62.658,4.782
5370.318,64.288,62.767,4.324
5371.555,63.011,61.940,4.513
5372.792,60.400,60.770,5.513
5374.029,59.706,60.806,5.639
5375.266,63.601,63.009,5.406
5376.504,64.036,64.113,5.370
5377.742,66.214,64.614,5.440
5378.981,63.829,64.761,5.725
5380.220,61.029,64.278,5.472
5381.459,62.550,63.638,5.305
5382.698,65.884,63.799,4.892
5383.937,64.527,62.939,4.119
5385.177,62.227,62.610,4.974
5386.417,66.797,63.319,5.157
5387.658,64.769,64.291,4.574
5388.898,65.665,64.591,4.458
5390.139,64.019,64.114,4.836
5391.381,63.834,63.612,5.589
5392.622,61.169,63.201,5.103
5393.864,62.873,62.626,5.280
5395.106,61.359,62.639,5.959
5396.349,63.686,63.254,4.887
5397.591,63.484,62.817,4.563
5398.834,62.605,61.434,4.862
5400.078,61.048,61.355,4.776
5401.321,61.503,61.947,4.836
5402.565,63.897,62.524,5.141
5403.809,65.076,62.930,4.972
5405.054,62.322,62.616,4.964
5406.298,60.861,60.135,4.905
5407.543,60.878,59.994,5.143
5408.789,59.406,61.649,5.512
5410.034,60.738,62.428,5.075
5411.280,62.925,61.524,4.594
5412.526,63.095,61.203,5.514
5413.772,61.657,62.260,5.675
5415.019,60.448,63.060,6.390
5416.266,63.799,62.723,5.513
5417.513,62.258,62.295,4.920
5418.761,64.590,62.743,5.850
5420.009,65.216,63.351,5.282
5421.257,62.424,63.362,5.418
5422.505,65.258,63.280,5.613
5423.754,64.075,63.046,5.133
5425.003,62.838,62.364,4.725
5426.253,65.577,61.567,5.741
5427.502,61.452,61.889,6.117
5428.752,64.399,63.612,5.469
5430.002,65.623,62.863,5.186
5431.253,61.275,61.219,5.408
5432.503,62.076,61.432,5.432
5433.754,63.285,63.097,5.456
5435.006,62.503,62.688,5.549
5436.257,63.908,61.640,5.163
5437.509,62.508,61.927,5.433
5438.761,60.552,62.980,5.960
5440.014,64.006,63.985,5.895
5441.267,62.481,64.492,5.995
5442.520,63.168,64.397,6.212
5443.773,65.703,64.319,5.631
5445.027,66.452,64.146,5.852
5446.280,65.366,63.322,6.168
5447.535,61.359,61.874,5.514
5448.789,60.033,60.849,5.215
5450.044,60.405,61.688,5.620
5451.299,64.488,63.578,5.577
5452.554,61.720,64.106,6.525
5453.810,60.650,63.777,6.239
5455.066,64.382,63.467,5.057
5456.322,63.198,62.664,5.448
5457.579,61.942,60.637,5.883
5458.835,62.173,61.379,7.103
5460.092,63.292,63.215,11.958
5461.350,64.036,63.864,21.550
5462.608,64.542,63.536,25.494
5463.865,64.093,62.898,18.984
5465.124,63.227,61.737,10.365
5466.382,63.593,62.283,8.273
5467.641,62.671,62.696,7.063
5468.900,62.583,62.796,6.895
5470.160,62.487,63.053,6.510
5471.419,64.193,63.462,5.707
5472.679,65.701,63.439,5.498
5473.940,63.094,63.213,5.780
5475.200,62.319,62.914,5.078
5476.461,62.693,62.523,5.558
5477.722,59.477,61.433,6.136
5478.984,60.821,60.264,5.748
5480.245,60.116,61.213,5.843
5481.507,63.198,62.801,6.131
5482.770,63.585,62.893,6.233
5484.032,63.143,62.815,6.592
5485.295,62.617,63.092,6.870
5486.558,64.900,63.620,6.603
5487.822,61.241,64.297,6.813
5489.086,62.588,62.787,6.226
5490.350,62.400,62.657,5.562
5491.614,63.674,63.045,5.743
5492.879,64.247,62.987,5.604
5494.144,65.781,62.802,4.886
5495.409,64.413,63.085,5.173
5496.674,65.886,63.015,5.261
5497.940,64.970,62.827,5.221
5499.206,62.538,62.396,5.880
5500.473,64.876,62.525,5.913
5501.739,63.667,63.138,5.854
5503.006,62.651,62.476,5.893
5504.273,61.844,61.983,6.131
5505.541,63.529,62.657,6.030
5506.809,65.518,62.771,6.429
5508.077,63.731,62.161,6.108
5509.345,62.079,62.012,5.520
5510.614,64.990,62.816,5.291
5511.883,65.403,63.347,5.621
5513.152,60.069,63.217,6.557
5514.422,61.717,62.630,6.912
5515.692,63.845,62.390,6.088
5516.962,61.929,62.902,6.075
5518.233,68.770,63.423,5.684
5519.503,65.870,63.454,6.064
